序号,功能码,地址,名字,数据类型,倍率,偏移,单位
1718.0,4,3234,簇2单体电压044,UINT,1000.0,0.0,V
1719.0,4,3235,簇2单体电压045,UINT,1000.0,0.0,V
1720.0,4,3236,簇2单体电压046,UINT,1000.0,0.0,V
1721.0,4,3237,簇2单体电压047,UINT,1000.0,0.0,V
1722.0,4,3238,簇2单体电压048,UINT,1000.0,0.0,V
1723.0,4,3239,簇2单体电压049,UINT,1000.0,0.0,V
1724.0,4,3240,簇2单体电压050,UINT,1000.0,0.0,V
1725.0,4,3241,簇2单体电压051,UINT,1000.0,0.0,V
1726.0,4,3242,簇2单体电压052,UINT,1000.0,0.0,V
1727.0,4,3243,簇2单体电压053,UINT,1000.0,0.0,V
1728.0,4,3244,簇2单体电压054,UINT,1000.0,0.0,V
1729.0,4,3245,簇2单体电压055,UINT,1000.0,0.0,V
1730.0,4,3246,簇2单体电压056,UINT,1000.0,0.0,V
1731.0,4,3247,簇2单体电压057,UINT,1000.0,0.0,V
1732.0,4,3248,簇2单体电压058,UINT,1000.0,0.0,V
1733.0,4,3249,簇2单体电压059,UINT,1000.0,0.0,V
1734.0,4,3250,簇2单体电压060,UINT,1000.0,0.0,V
1735.0,4,3251,簇2单体电压061,UINT,1000.0,0.0,V
1736.0,4,3252,簇2单体电压062,UINT,1000.0,0.0,V
1737.0,4,3253,簇2单体电压063,UINT,1000.0,0.0,V
1738.0,4,3254,簇2单体电压064,UINT,1000.0,0.0,V
1739.0,4,3255,簇2单体电压065,UINT,1000.0,0.0,V
1740.0,4,3256,簇2单体电压066,UINT,1000.0,0.0,V
1741.0,4,3257,簇2单体电压067,UINT,1000.0,0.0,V
1742.0,4,3258,簇2单体电压068,UINT,1000.0,0.0,V
1743.0,4,3259,簇2单体电压069,UINT,1000.0,0.0,V
1744.0,4,3260,簇2单体电压070,UINT,1000.0,0.0,V
1745.0,4,3261,簇2单体电压071,UINT,1000.0,0.0,V
1746.0,4,3262,簇2单体电压072,UINT,1000.0,0.0,V
1747.0,4,3263,簇2单体电压073,UINT,1000.0,0.0,V
1748.0,4,3264,簇2单体电压074,UINT,1000.0,0.0,V
1749.0,4,3265,簇2单体电压075,UINT,1000.0,0.0,V
1750.0,4,3266,簇2单体电压076,UINT,1000.0,0.0,V
1751.0,4,3267,簇2单体电压077,UINT,1000.0,0.0,V
1752.0,4,3268,簇2单体电压078,UINT,1000.0,0.0,V
1753.0,4,3269,簇2单体电压079,UINT,1000.0,0.0,V
1754.0,4,3270,簇2单体电压080,UINT,1000.0,0.0,V
1755.0,4,3271,簇2单体电压081,UINT,1000.0,0.0,V
1756.0,4,3272,簇2单体电压082,UINT,1000.0,0.0,V
1757.0,4,3273,簇2单体电压083,UINT,1000.0,0.0,V
1758.0,4,3274,簇2单体电压084,UINT,1000.0,0.0,V
1759.0,4,3275,簇2单体电压085,UINT,1000.0,0.0,V
1760.0,4,3276,簇2单体电压086,UINT,1000.0,0.0,V
1761.0,4,3277,簇2单体电压087,UINT,1000.0,0.0,V
1762.0,4,3278,簇2单体电压088,UINT,1000.0,0.0,V
1763.0,4,3279,簇2单体电压089,UINT,1000.0,0.0,V
1764.0,4,3280,簇2单体电压090,UINT,1000.0,0.0,V
1765.0,4,3281,簇2单体电压091,UINT,1000.0,0.0,V
1766.0,4,3282,簇2单体电压092,UINT,1000.0,0.0,V
1767.0,4,3283,簇2单体电压093,UINT,1000.0,0.0,V
1768.0,4,3284,簇2单体电压094,UINT,1000.0,0.0,V
1769.0,4,3285,簇2单体电压095,UINT,1000.0,0.0,V
1770.0,4,3286,簇2单体电压096,UINT,1000.0,0.0,V
1771.0,4,3287,簇2单体电压097,UINT,1000.0,0.0,V
1772.0,4,3288,簇2单体电压098,UINT,1000.0,0.0,V
1773.0,4,3289,簇2单体电压099,UINT,1000.0,0.0,V
1774.0,4,3290,簇2单体电压100,UINT,1000.0,0.0,V
1775.0,4,3291,簇2单体电压101,UINT,1000.0,0.0,V
1776.0,4,3292,簇2单体电压102,UINT,1000.0,0.0,V
1777.0,4,3293,簇2单体电压103,UINT,1000.0,0.0,V
1778.0,4,3294,簇2单体电压104,UINT,1000.0,0.0,V
1779.0,4,3295,簇2单体电压105,UINT,1000.0,0.0,V
1780.0,4,3296,簇2单体电压106,UINT,1000.0,0.0,V
1781.0,4,3297,簇2单体电压107,UINT,1000.0,0.0,V
1782.0,4,3298,簇2单体电压108,UINT,1000.0,0.0,V
1783.0,4,3299,簇2单体电压109,UINT,1000.0,0.0,V
1784.0,4,3300,簇2单体电压110,UINT,1000.0,0.0,V
1785.0,4,3301,簇2单体电压111,UINT,1000.0,0.0,V
1786.0,4,3302,簇2单体电压112,UINT,1000.0,0.0,V
1787.0,4,3303,簇2单体电压113,UINT,1000.0,0.0,V
1788.0,4,3304,簇2单体电压114,UINT,1000.0,0.0,V
1789.0,4,3305,簇2单体电压115,UINT,1000.0,0.0,V
1790.0,4,3306,簇2单体电压116,UINT,1000.0,0.0,V
1791.0,4,3307,簇2单体电压117,UINT,1000.0,0.0,V
1792.0,4,3308,簇2单体电压118,UINT,1000.0,0.0,V
1793.0,4,3309,簇2单体电压119,UINT,1000.0,0.0,V
1794.0,4,3310,簇2单体电压120,UINT,1000.0,0.0,V
1795.0,4,3311,簇2单体电压121,UINT,1000.0,0.0,V
1796.0,4,3312,簇2单体电压122,UINT,1000.0,0.0,V
1797.0,4,3313,簇2单体电压123,UINT,1000.0,0.0,V
1798.0,4,3314,簇2单体电压124,UINT,1000.0,0.0,V
1799.0,4,3315,簇2单体电压125,UINT,1000.0,0.0,V
1800.0,4,3316,簇2单体电压126,UINT,1000.0,0.0,V
1801.0,4,3317,簇2单体电压127,UINT,1000.0,0.0,V
1802.0,4,3318,簇2单体电压128,UINT,1000.0,0.0,V
1803.0,4,3319,簇2单体电压129,UINT,1000.0,0.0,V
1804.0,4,3320,簇2单体电压130,UINT,1000.0,0.0,V
1805.0,4,3321,簇2单体电压131,UINT,1000.0,0.0,V
1806.0,4,3322,簇2单体电压132,UINT,1000.0,0.0,V
1807.0,4,3323,簇2单体电压133,UINT,1000.0,0.0,V
1808.0,4,3324,簇2单体电压134,UINT,1000.0,0.0,V
1809.0,4,3325,簇2单体电压135,UINT,1000.0,0.0,V
1810.0,4,3326,簇2单体电压136,UINT,1000.0,0.0,V
1811.0,4,3327,簇2单体电压137,UINT,1000.0,0.0,V
1812.0,4,3328,簇2单体电压138,UINT,1000.0,0.0,V
1813.0,4,3329,簇2单体电压139,UINT,1000.0,0.0,V
1814.0,4,3330,簇2单体电压140,UINT,1000.0,0.0,V
1815.0,4,3331,簇2单体电压141,UINT,1000.0,0.0,V
1816.0,4,3332,簇2单体电压142,UINT,1000.0,0.0,V
1817.0,4,3333,簇2单体电压143,UINT,1000.0,0.0,V
1818.0,4,3334,簇2单体电压144,UINT,1000.0,0.0,V
1819.0,4,3335,簇2单体电压145,UINT,1000.0,0.0,V
1820.0,4,3336,簇2单体电压146,UINT,1000.0,0.0,V
1821.0,4,3337,簇2单体电压147,UINT,1000.0,0.0,V
1822.0,4,3338,簇2单体电压148,UINT,1000.0,0.0,V
1823.0,4,3339,簇2单体电压149,UINT,1000.0,0.0,V
1824.0,4,3340,簇2单体电压150,UINT,1000.0,0.0,V
1825.0,4,3341,簇2单体电压151,UINT,1000.0,0.0,V
1826.0,4,3342,簇2单体电压152,UINT,1000.0,0.0,V
1827.0,4,3343,簇2单体电压153,UINT,1000.0,0.0,V
1828.0,4,3344,簇2单体电压154,UINT,1000.0,0.0,V
1829.0,4,3345,簇2单体电压155,UINT,1000.0,0.0,V
1830.0,4,3346,簇2单体电压156,UINT,1000.0,0.0,V
1831.0,4,3347,簇2单体电压157,UINT,1000.0,0.0,V
1832.0,4,3348,簇2单体电压158,UINT,1000.0,0.0,V
1833.0,4,3349,簇2单体电压159,UINT,1000.0,0.0,V
1834.0,4,3350,簇2单体电压160,UINT,1000.0,0.0,V
1835.0,4,3351,簇2单体电压161,UINT,1000.0,0.0,V
1836.0,4,3352,簇2单体电压162,UINT,1000.0,0.0,V
1837.0,4,3353,簇2单体电压163,UINT,1000.0,0.0,V
1838.0,4,3354,簇2单体电压164,UINT,1000.0,0.0,V
1839.0,4,3355,簇2单体电压165,UINT,1000.0,0.0,V
1840.0,4,3356,簇2单体电压166,UINT,1000.0,0.0,V
1841.0,4,3357,簇2单体电压167,UINT,1000.0,0.0,V
1842.0,4,3358,簇2单体电压168,UINT,1000.0,0.0,V
1843.0,4,3359,簇2单体电压169,UINT,1000.0,0.0,V
1844.0,4,3360,簇2单体电压170,UINT,1000.0,0.0,V
1845.0,4,3361,簇2单体电压171,UINT,1000.0,0.0,V
1846.0,4,3362,簇2单体电压172,UINT,1000.0,0.0,V
1847.0,4,3363,簇2单体电压173,UINT,1000.0,0.0,V
1848.0,4,3364,簇2单体电压174,UINT,1000.0,0.0,V
1849.0,4,3365,簇2单体电压175,UINT,1000.0,0.0,V
1850.0,4,3366,簇2单体电压176,UINT,1000.0,0.0,V
1851.0,4,3367,簇2单体电压177,UINT,1000.0,0.0,V
1852.0,4,3368,簇2单体电压178,UINT,1000.0,0.0,V
1853.0,4,3369,簇2单体电压179,UINT,1000.0,0.0,V
1854.0,4,3370,簇2单体电压180,UINT,1000.0,0.0,V
1855.0,4,3371,簇2单体电压181,UINT,1000.0,0.0,V
1856.0,4,3372,簇2单体电压182,UINT,1000.0,0.0,V
1857.0,4,3373,簇2单体电压183,UINT,1000.0,0.0,V
1858.0,4,3374,簇2单体电压184,UINT,1000.0,0.0,V
1859.0,4,3375,簇2单体电压185,UINT,1000.0,0.0,V
1860.0,4,3376,簇2单体电压186,UINT,1000.0,0.0,V
1861.0,4,3377,簇2单体电压187,UINT,1000.0,0.0,V
1862.0,4,3378,簇2单体电压188,UINT,1000.0,0.0,V
1863.0,4,3379,簇2单体电压189,UINT,1000.0,0.0,V
1864.0,4,3380,簇2单体电压190,UINT,1000.0,0.0,V
1865.0,4,3381,簇2单体电压191,UINT,1000.0,0.0,V
1866.0,4,3382,簇2单体电压192,UINT,1000.0,0.0,V
1867.0,4,3383,簇2单体电压193,UINT,1000.0,0.0,V
1868.0,4,3384,簇2单体电压194,UINT,1000.0,0.0,V
1869.0,4,3385,簇2单体电压195,UINT,1000.0,0.0,V
1870.0,4,3386,簇2单体电压196,UINT,1000.0,0.0,V
1871.0,4,3387,簇2单体电压197,UINT,1000.0,0.0,V
1872.0,4,3388,簇2单体电压198,UINT,1000.0,0.0,V
1873.0,4,3389,簇2单体电压199,UINT,1000.0,0.0,V
1874.0,4,3390,簇2单体电压200,UINT,1000.0,0.0,V
1875.0,4,3391,簇2单体电压201,UINT,1000.0,0.0,V
1876.0,4,3392,簇2单体电压202,UINT,1000.0,0.0,V
1877.0,4,3393,簇2单体电压203,UINT,1000.0,0.0,V
1878.0,4,3394,簇2单体电压204,UINT,1000.0,0.0,V
1879.0,4,3395,簇2单体电压205,UINT,1000.0,0.0,V
1880.0,4,3396,簇2单体电压206,UINT,1000.0,0.0,V
1881.0,4,3397,簇2单体电压207,UINT,1000.0,0.0,V
1882.0,4,3398,簇2单体电压208,UINT,1000.0,0.0,V
1883.0,4,3399,簇2单体电压209,UINT,1000.0,0.0,V
1884.0,4,3400,簇2单体电压210,UINT,1000.0,0.0,V
1885.0,4,3401,簇2单体电压211,UINT,1000.0,0.0,V
1886.0,4,3402,簇2单体电压212,UINT,1000.0,0.0,V
1887.0,4,3403,簇2单体电压213,UINT,1000.0,0.0,V
1888.0,4,3404,簇2单体电压214,UINT,1000.0,0.0,V
1889.0,4,3405,簇2单体电压215,UINT,1000.0,0.0,V
1890.0,4,3406,簇2单体电压216,UINT,1000.0,0.0,V
1891.0,4,3407,簇2单体电压217,UINT,1000.0,0.0,V
1892.0,4,3408,簇2单体电压218,UINT,1000.0,0.0,V
1893.0,4,3409,簇2单体电压219,UINT,1000.0,0.0,V
1894.0,4,3410,簇2单体电压220,UINT,1000.0,0.0,V
1895.0,4,3411,簇2单体电压221,UINT,1000.0,0.0,V
1896.0,4,3412,簇2单体电压222,UINT,1000.0,0.0,V
1897.0,4,3413,簇2单体电压223,UINT,1000.0,0.0,V
1898.0,4,3414,簇2单体电压224,UINT,1000.0,0.0,V
1899.0,4,3415,簇2单体电压225,UINT,1000.0,0.0,V
1900.0,4,3416,簇2单体电压226,UINT,1000.0,0.0,V
1901.0,4,3417,簇2单体电压227,UINT,1000.0,0.0,V
1902.0,4,3418,簇2单体电压228,UINT,1000.0,0.0,V
1903.0,4,3419,簇2单体电压229,UINT,1000.0,0.0,V
1904.0,4,3420,簇2单体电压230,UINT,1000.0,0.0,V
1905.0,4,3421,簇2单体电压231,UINT,1000.0,0.0,V
1906.0,4,3422,簇2单体电压232,UINT,1000.0,0.0,V
1907.0,4,3423,簇2单体电压233,UINT,1000.0,0.0,V
1908.0,4,3424,簇2单体电压234,UINT,1000.0,0.0,V
1909.0,4,3425,簇2单体电压235,UINT,1000.0,0.0,V
1910.0,4,3426,簇2单体电压236,UINT,1000.0,0.0,V
1911.0,4,3427,簇2单体电压237,UINT,1000.0,0.0,V
1912.0,4,3428,簇2单体电压238,UINT,1000.0,0.0,V
1913.0,4,3429,簇2单体电压239,UINT,1000.0,0.0,V
1914.0,4,3430,簇2单体电压240,UINT,1000.0,0.0,V
1915.0,4,3891,簇2单体温度001,UINT,1.0,-40.0,℃
1916.0,4,3892,簇2单体温度002,UINT,1.0,-40.0,℃
1917.0,4,3893,簇2单体温度003,UINT,1.0,-40.0,℃
1918.0,4,3894,簇2单体温度004,UINT,1.0,-40.0,℃
1919.0,4,3895,簇2单体温度005,UINT,1.0,-40.0,℃
1920.0,4,3896,簇2单体温度006,UINT,1.0,-40.0,℃
1921.0,4,3897,簇2单体温度007,UINT,1.0,-40.0,℃
1922.0,4,3898,簇2单体温度008,UINT,1.0,-40.0,℃
1923.0,4,3899,簇2单体温度009,UINT,1.0,-40.0,℃
1924.0,4,3900,簇2单体温度010,UINT,1.0,-40.0,℃
1925.0,4,3901,簇2单体温度011,UINT,1.0,-40.0,℃
1926.0,4,3902,簇2单体温度012,UINT,1.0,-40.0,℃
1927.0,4,3903,簇2单体温度013,UINT,1.0,-40.0,℃
1928.0,4,3904,簇2单体温度014,UINT,1.0,-40.0,℃
1929.0,4,3905,簇2单体温度015,UINT,1.0,-40.0,℃
1930.0,4,3906,簇2单体温度016,UINT,1.0,-40.0,℃
1931.0,4,3907,簇2单体温度017,UINT,1.0,-40.0,℃
1932.0,4,3908,簇2单体温度018,UINT,1.0,-40.0,℃
1933.0,4,3909,簇2单体温度019,UINT,1.0,-40.0,℃
1934.0,4,3910,簇2单体温度020,UINT,1.0,-40.0,℃
1935.0,4,3911,簇2单体温度021,UINT,1.0,-40.0,℃
1936.0,4,3912,簇2单体温度022,UINT,1.0,-40.0,℃
1937.0,4,3913,簇2单体温度023,UINT,1.0,-40.0,℃
1938.0,4,3914,簇2单体温度024,UINT,1.0,-40.0,℃
1939.0,4,3915,簇2单体温度025,UINT,1.0,-40.0,℃
1940.0,4,3916,簇2单体温度026,UINT,1.0,-40.0,℃
1941.0,4,3917,簇2单体温度027,UINT,1.0,-40.0,℃
1942.0,4,3918,簇2单体温度028,UINT,1.0,-40.0,℃
1943.0,4,3919,簇2单体温度029,UINT,1.0,-40.0,℃
1944.0,4,3920,簇2单体温度030,UINT,1.0,-40.0,℃
1945.0,4,3921,簇2单体温度031,UINT,1.0,-40.0,℃
1946.0,4,3922,簇2单体温度032,UINT,1.0,-40.0,℃
1947.0,4,3923,簇2单体温度033,UINT,1.0,-40.0,℃
1948.0,4,3924,簇2单体温度034,UINT,1.0,-40.0,℃
1949.0,4,3925,簇2单体温度035,UINT,1.0,-40.0,℃
1950.0,4,3926,簇2单体温度036,UINT,1.0,-40.0,℃
1951.0,4,3927,簇2单体温度037,UINT,1.0,-40.0,℃
1952.0,4,3928,簇2单体温度038,UINT,1.0,-40.0,℃
1953.0,4,3929,簇2单体温度039,UINT,1.0,-40.0,℃
1954.0,4,3930,簇2单体温度040,UINT,1.0,-40.0,℃
1955.0,4,3931,簇2单体温度041,UINT,1.0,-40.0,℃
1956.0,4,3932,簇2单体温度042,UINT,1.0,-40.0,℃
1957.0,4,3933,簇2单体温度043,UINT,1.0,-40.0,℃
1958.0,4,3934,簇2单体温度044,UINT,1.0,-40.0,℃
1959.0,4,3935,簇2单体温度045,UINT,1.0,-40.0,℃
1960.0,4,3936,簇2单体温度046,UINT,1.0,-40.0,℃
1961.0,4,3937,簇2单体温度047,UINT,1.0,-40.0,℃
1962.0,4,3938,簇2单体温度048,UINT,1.0,-40.0,℃
1963.0,4,3939,簇2单体温度049,UINT,1.0,-40.0,℃
1964.0,4,3940,簇2单体温度050,UINT,1.0,-40.0,℃
1965.0,4,3941,簇2单体温度051,UINT,1.0,-40.0,℃
1966.0,4,3942,簇2单体温度052,UINT,1.0,-40.0,℃
1967.0,4,3943,簇2单体温度053,UINT,1.0,-40.0,℃
1968.0,4,3944,簇2单体温度054,UINT,1.0,-40.0,℃
1969.0,4,3945,簇2单体温度055,UINT,1.0,-40.0,℃
1970.0,4,3946,簇2单体温度056,UINT,1.0,-40.0,℃
1971.0,4,3947,簇2单体温度057,UINT,1.0,-40.0,℃
1972.0,4,3948,簇2单体温度058,UINT,1.0,-40.0,℃
1973.0,4,3949,簇2单体温度059,UINT,1.0,-40.0,℃
1974.0,4,3950,簇2单体温度060,UINT,1.0,-40.0,℃
1975.0,4,3951,簇2单体温度061,UINT,1.0,-40.0,℃
1976.0,4,3952,簇2单体温度062,UINT,1.0,-40.0,℃
1977.0,4,3953,簇2单体温度063,UINT,1.0,-40.0,℃
1978.0,4,3954,簇2单体温度064,UINT,1.0,-40.0,℃
1979.0,4,3955,簇2单体温度065,UINT,1.0,-40.0,℃
1980.0,4,3956,簇2单体温度066,UINT,1.0,-40.0,℃
1981.0,4,3957,簇2单体温度067,UINT,1.0,-40.0,℃
1982.0,4,3958,簇2单体温度068,UINT,1.0,-40.0,℃
1983.0,4,3959,簇2单体温度069,UINT,1.0,-40.0,℃
1984.0,4,3960,簇2单体温度070,UINT,1.0,-40.0,℃
1985.0,4,3961,簇2单体温度071,UINT,1.0,-40.0,℃
1986.0,4,3962,簇2单体温度072,UINT,1.0,-40.0,℃
1987.0,4,3963,簇2单体温度073,UINT,1.0,-40.0,℃
1988.0,4,3964,簇2单体温度074,UINT,1.0,-40.0,℃
1989.0,4,3965,簇2单体温度075,UINT,1.0,-40.0,℃
1990.0,4,3966,簇2单体温度076,UINT,1.0,-40.0,℃
1991.0,4,3967,簇2单体温度077,UINT,1.0,-40.0,℃
1992.0,4,3968,簇2单体温度078,UINT,1.0,-40.0,℃
1993.0,4,3969,簇2单体温度079,UINT,1.0,-40.0,℃
1994.0,4,3970,簇2单体温度080,UINT,1.0,-40.0,℃
1995.0,4,3971,簇2单体温度081,UINT,1.0,-40.0,℃
1996.0,4,3972,簇2单体温度082,UINT,1.0,-40.0,℃
1997.0,4,3973,簇2单体温度083,UINT,1.0,-40.0,℃
1998.0,4,3974,簇2单体温度084,UINT,1.0,-40.0,℃
1999.0,4,3975,簇2单体温度085,UINT,1.0,-40.0,℃
2000.0,4,3976,簇2单体温度086,UINT,1.0,-40.0,℃
2001.0,4,3977,簇2单体温度087,UINT,1.0,-40.0,℃
2002.0,4,3978,簇2单体温度088,UINT,1.0,-40.0,℃
2003.0,4,3979,簇2单体温度089,UINT,1.0,-40.0,℃
2004.0,4,3980,簇2单体温度090,UINT,1.0,-40.0,℃
2005.0,4,3981,簇2单体温度091,UINT,1.0,-40.0,℃
2006.0,4,3982,簇2单体温度092,UINT,1.0,-40.0,℃
2007.0,4,3983,簇2单体温度093,UINT,1.0,-40.0,℃
2008.0,4,3984,簇2单体温度094,UINT,1.0,-40.0,℃
2009.0,4,3985,簇2单体温度095,UINT,1.0,-40.0,℃
2010.0,4,3986,簇2单体温度096,UINT,1.0,-40.0,℃
2011.0,4,3987,簇2单体温度097,UINT,1.0,-40.0,℃
2012.0,4,3988,簇2单体温度098,UINT,1.0,-40.0,℃
2013.0,4,3989,簇2单体温度099,UINT,1.0,-40.0,℃
2014.0,4,3990,簇2单体温度100,UINT,1.0,-40.0,℃
2015.0,4,3991,簇2单体温度101,UINT,1.0,-40.0,℃
2016.0,4,3992,簇2单体温度102,UINT,1.0,-40.0,℃
2017.0,4,3993,簇2单体温度103,UINT,1.0,-40.0,℃
2018.0,4,3994,簇2单体温度104,UINT,1.0,-40.0,℃
2019.0,4,3995,簇2单体温度105,UINT,1.0,-40.0,℃
2020.0,4,3996,簇2单体温度106,UINT,1.0,-40.0,℃
2021.0,4,3997,簇2单体温度107,UINT,1.0,-40.0,℃
2022.0,4,3998,簇2单体温度108,UINT,1.0,-40.0,℃
2023.0,4,3999,簇2单体温度109,UINT,1.0,-40.0,℃
2024.0,4,4000,簇2单体温度110,UINT,1.0,-40.0,℃
2025.0,4,4001,簇2单体温度111,UINT,1.0,-40.0,℃
2026.0,4,4002,簇2单体温度112,UINT,1.0,-40.0,℃
2027.0,4,4003,簇2单体温度113,UINT,1.0,-40.0,℃
2028.0,4,4004,簇2单体温度114,UINT,1.0,-40.0,℃
2029.0,4,4005,簇2单体温度115,UINT,1.0,-40.0,℃
2030.0,4,4006,簇2单体温度116,UINT,1.0,-40.0,℃
2031.0,4,4007,簇2单体温度117,UINT,1.0,-40.0,℃
2032.0,4,4008,簇2单体温度118,UINT,1.0,-40.0,℃
2033.0,4,4009,簇2单体温度119,UINT,1.0,-40.0,℃
2034.0,4,4010,簇2单体温度120,UINT,1.0,-40.0,℃
2035.0,4,4011,簇2单体温度121,UINT,1.0,-40.0,℃
2036.0,4,4012,簇2单体温度122,UINT,1.0,-40.0,℃
2037.0,4,4013,簇2单体温度123,UINT,1.0,-40.0,℃
2038.0,4,4014,簇2单体温度124,UINT,1.0,-40.0,℃
2039.0,4,4015,簇2单体温度125,UINT,1.0,-40.0,℃
2040.0,4,4016,簇2单体温度126,UINT,1.0,-40.0,℃
2041.0,4,4017,簇2单体温度127,UINT,1.0,-40.0,℃
2042.0,4,4018,簇2单体温度128,UINT,1.0,-40.0,℃
2043.0,4,4019,簇2单体温度129,UINT,1.0,-40.0,℃
2044.0,4,4020,簇2单体温度130,UINT,1.0,-40.0,℃
2045.0,4,4021,簇2单体温度131,UINT,1.0,-40.0,℃
2046.0,4,4022,簇2单体温度132,UINT,1.0,-40.0,℃
2047.0,4,4023,簇2单体温度133,UINT,1.0,-40.0,℃
2048.0,4,4024,簇2单体温度134,UINT,1.0,-40.0,℃
2049.0,4,4025,簇2单体温度135,UINT,1.0,-40.0,℃
2050.0,4,4026,簇2单体温度136,UINT,1.0,-40.0,℃
2051.0,4,4027,簇2单体温度137,UINT,1.0,-40.0,℃
2052.0,4,4028,簇2单体温度138,UINT,1.0,-40.0,℃
2053.0,4,4029,簇2单体温度139,UINT,1.0,-40.0,℃
2054.0,4,4030,簇2单体温度140,UINT,1.0,-40.0,℃
2055.0,4,4031,簇2单体温度141,UINT,1.0,-40.0,℃
2056.0,4,4032,簇2单体温度142,UINT,1.0,-40.0,℃
2057.0,4,4033,簇2单体温度143,UINT,1.0,-40.0,℃
2058.0,4,4034,簇2单体温度144,UINT,1.0,-40.0,℃
2059.0,4,4035,簇2单体温度145,UINT,1.0,-40.0,℃
2060.0,4,4036,簇2单体温度146,UINT,1.0,-40.0,℃
2061.0,4,4037,簇2单体温度147,UINT,1.0,-40.0,℃
2062.0,4,4038,簇2单体温度148,UINT,1.0,-40.0,℃
2063.0,4,4039,簇2单体温度149,UINT,1.0,-40.0,℃
2064.0,4,4040,簇2单体温度150,UINT,1.0,-40.0,℃
2065.0,4,4041,簇2单体温度151,UINT,1.0,-40.0,℃
2066.0,4,4042,簇2单体温度152,UINT,1.0,-40.0,℃
2067.0,4,4043,簇2单体温度153,UINT,1.0,-40.0,℃
2068.0,4,4044,簇2单体温度154,UINT,1.0,-40.0,℃
2069.0,4,4045,簇2单体温度155,UINT,1.0,-40.0,℃
2070.0,4,4046,簇2单体温度156,UINT,1.0,-40.0,℃
2071.0,4,4047,簇2单体温度157,UINT,1.0,-40.0,℃
2072.0,4,4048,簇2单体温度158,UINT,1.0,-40.0,℃
2073.0,4,4049,簇2单体温度159,UINT,1.0,-40.0,℃
2074.0,4,4050,簇2单体温度160,UINT,1.0,-40.0,℃
2075.0,4,4051,簇2单体温度161,UINT,1.0,-40.0,℃
2076.0,4,4052,簇2单体温度162,UINT,1.0,-40.0,℃
2077.0,4,4053,簇2单体温度163,UINT,1.0,-40.0,℃
2078.0,4,4054,簇2单体温度164,UINT,1.0,-40.0,℃
2079.0,4,4055,簇2单体温度165,UINT,1.0,-40.0,℃
2080.0,4,4056,簇2单体温度166,UINT,1.0,-40.0,℃
2081.0,4,4057,簇2单体温度167,UINT,1.0,-40.0,℃
2082.0,4,4058,簇2单体温度168,UINT,1.0,-40.0,℃
2083.0,4,4059,簇2单体温度169,UINT,1.0,-40.0,℃
2084.0,4,4060,簇2单体温度170,UINT,1.0,-40.0,℃
2085.0,4,4061,簇2单体温度171,UINT,1.0,-40.0,℃
2086.0,4,4062,簇2单体温度172,UINT,1.0,-40.0,℃
2087.0,4,4063,簇2单体温度173,UINT,1.0,-40.0,℃
2088.0,4,4064,簇2单体温度174,UINT,1.0,-40.0,℃
2089.0,4,4065,簇2单体温度175,UINT,1.0,-40.0,℃
2090.0,4,4066,簇2单体温度176,UINT,1.0,-40.0,℃
2091.0,4,4067,簇2单体温度177,UINT,1.0,-40.0,℃
2092.0,4,4068,簇2单体温度178,UINT,1.0,-40.0,℃
2093.0,4,4069,簇2单体温度179,UINT,1.0,-40.0,℃
2094.0,4,4070,簇2单体温度180,UINT,1.0,-40.0,℃
2095.0,4,4071,簇2单体温度181,UINT,1.0,-40.0,℃
2096.0,4,4072,簇2单体温度182,UINT,1.0,-40.0,℃
2097.0,4,4073,簇2单体温度183,UINT,1.0,-40.0,℃
2098.0,4,4074,簇2单体温度184,UINT,1.0,-40.0,℃
2099.0,4,4075,簇2单体温度185,UINT,1.0,-40.0,℃
2100.0,4,4076,簇2单体温度186,UINT,1.0,-40.0,℃
2101.0,4,4077,簇2单体温度187,UINT,1.0,-40.0,℃
2102.0,4,4078,簇2单体温度188,UINT,1.0,-40.0,℃
2103.0,4,4079,簇2单体温度189,UINT,1.0,-40.0,℃
2104.0,4,4080,簇2单体温度190,UINT,1.0,-40.0,℃
2105.0,4,4081,簇2单体温度191,UINT,1.0,-40.0,℃
2106.0,4,4082,簇2单体温度192,UINT,1.0,-40.0,℃
2107.0,4,4083,簇2单体温度193,UINT,1.0,-40.0,℃
2108.0,4,4084,簇2单体温度194,UINT,1.0,-40.0,℃
2109.0,4,4085,簇2单体温度195,UINT,1.0,-40.0,℃
2110.0,4,4086,簇2单体温度196,UINT,1.0,-40.0,℃
2111.0,4,4087,簇2单体温度197,UINT,1.0,-40.0,℃
2112.0,4,4088,簇2单体温度198,UINT,1.0,-40.0,℃
2113.0,4,4089,簇2单体温度199,UINT,1.0,-40.0,℃
2114.0,4,4090,簇2单体温度200,UINT,1.0,-40.0,℃
2115.0,4,4091,簇2单体温度201,UINT,1.0,-40.0,℃
2116.0,4,4092,簇2单体温度202,UINT,1.0,-40.0,℃
2117.0,4,4093,簇2单体温度203,UINT,1.0,-40.0,℃
2118.0,4,4094,簇2单体温度204,UINT,1.0,-40.0,℃
2119.0,4,4095,簇2单体温度205,UINT,1.0,-40.0,℃
2120.0,4,4096,簇2单体温度206,UINT,1.0,-40.0,℃
2121.0,4,4097,簇2单体温度207,UINT,1.0,-40.0,℃
